timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278931559261,-2,-1,-2,-3,-4,-6,-2,-2
278931559893,1,0,-1,-2,-3,-1,-1,2
278931559893,0,1,0,-2,0,0,-2,-2
278931561559,-4,-2,-1,-2,1,1,2,-3
278931561559,-1,-2,-1,2,0,1,-2,-4
278931573386,0,-1,-2,-1,-2,-4,0,-3
278931573386,-1,-1,0,-1,0,-2,0,4
278931574975,-1,2,0,0,-1,-2,-4,-4
278931574975,0,-1,-1,-1,2,-2,2,-2
278931596347,-1,0,-1,-1,-1,-1,-5,0
278931596347,1,-2,-3,-2,-4,0,3,2
278931597946,-2,-1,1,1,-2,2,1,-5
278931597946,-2,1,-1,0,-2,0,0,-1
278931610731,-1,-1,0,1,3,0,-3,-3
278931610731,-2,-1,-1,0,0,-1,3,4
278931624547,-1,-1,-2,-1,-1,-2,-7,-4
278931624547,0,0,-1,-2,0,1,4,8
278931649748,-2,0,-1,-1,-2,-1,0,-1
278931649748,1,0,1,-3,-1,1,2,-2
278931651360,-2,-1,-1,-3,1,-1,0,4
278931651360,-2,-1,0,-1,0,-1,-12,-8
278931652163,-1,-1,-1,-1,0,1,8,3
278931652163,0,-1,-1,1,-1,0,0,-3
278931656021,-1,-1,0,0,-2,-3,-1,1
278931656021,0,0,0,0,-3,-4,-4,-6
278931686008,1,-1,-1,0,1,3,6,20
278931686008,-1,-1,0,-1,-1,-3,-3,-9
278931687517,0,-1,-2,-1,-1,-3,2,5
278931687517,-2,-2,-1,-1,-1,0,-1,0
278931693839,-1,-2,-1,0,-1,1,-2,-6
278931693839,-1,-1,0,2,0,3,1,0
278931716682,-2,-1,-3,-1,0,0,-4,-2
278931716682,-3,-2,-2,0,-1,-2,-1,-4
278931717351,-1,-1,0,-1,-1,-2,-2,-4
278931717351,-2,0,0,-2,-1,-3,-4,2
278931718894,2,0,0,0,-2,1,1,-6
278931718894,0,-3,0,-1,0,2,2,-2
278931746996,-2,-1,-1,0,-2,0,-6,-4
278931746996,0,-1,-3,0,-1,-2,-2,2
278931748575,1,0,-2,1,-1,-1,0,-1
278931748575,-1,-1,-1,-2,-1,-2,-4,-2
278931753452,-1,0,0,-3,-3,-4,3,-4
